transaction_id,customer_id,transaction_date,amount
22395,7581,2021-12-11,10
22396,6417,2021-04-08,20
22397,4641,2020-11-16,20
22398,5734,2021-05-30,10
22399,5619,2020-09-08,20
22400,4814,2024-03-17,20
22401,2538,2020-06-08,20
22402,3175,2021-07-08,20
22403,7975,2024-09-12,30
22404,2223,2020-06-20,30
22405,8022,2023-12-02,10
22406,52,2020-07-08,10
22407,2345,2021-11-14,30
22408,5065,2022-11-26,10
22409,6487,2021-12-06,30
22410,5831,2022-12-13,10
22411,4696,2023-08-11,20
22412,4267,2024-09-11,20
22413,1659,2022-05-11,30
22414,7369,2021-07-29,30
22415,5184,2024-10-12,30
22416,9079,2024-06-22,30
22417,5622,2020-07-09,20
22418,4011,2021-03-07,20
22419,636,2021-04-06,30
22420,6422,2020-06-25,30
22421,175,2022-10-15,10
22422,9249,2021-11-02,20
22423,9941,2024-11-08,20
22424,8760,2020-08-11,30
22425,6157,2024-11-01,10
22426,9976,2024-06-15,20
22427,7708,2022-04-15,10
22428,7010,2023-05-31,10
22429,2144,2024-12-10,20
22430,7000,2021-08-28,20
22431,1475,2024-08-10,10
22432,5245,2020-11-16,10
22433,7249,2022-03-28,20
22434,4103,2020-04-07,30
22435,330,2022-11-14,10
22436,2674,2021-03-08,20
22437,4623,2021-04-12,10
22438,5233,2023-06-18,20
22439,6584,2024-12-26,10
22440,890,2021-09-29,10
22441,8022,2024-12-07,30
22442,8954,2022-10-14,10
22443,9216,2023-12-25,10
22444,1681,2022-12-05,10
22445,5952,2023-04-29,20
22446,9254,2021-03-20,20
22447,6867,2022-04-20,20
22448,9096,2021-09-20,20
22449,134,2021-04-23,10
22450,6065,2023-12-07,30
22451,1126,2023-07-13,10
22452,2040,2024-10-26,10
22453,4189,2023-12-02,30
22454,2850,2023-01-12,30
22455,3367,2020-04-22,30
22456,2912,2023-08-21,30
22457,2592,2024-12-04,30
22458,4284,2020-05-03,30
22459,4262,2021-08-14,20
22460,7135,2020-04-07,30
22461,245,2025-01-24,30
22462,5129,2021-03-09,30
22463,9372,2020-04-18,30
22464,4926,2021-03-11,30
22465,6832,2020-07-26,20
22466,1779,2020-03-05,20
22467,6311,2023-11-16,20
22468,8629,2020-09-17,10
22469,6335,2021-06-30,30
22470,5907,2024-06-16,20
22471,8986,2024-12-24,30
22472,9473,2020-03-25,30
22473,9931,2020-04-29,20
22474,8642,2025-01-09,20
22475,7669,2022-01-18,30
22476,1955,2020-12-22,30
22477,8807,2020-08-13,10
22478,7394,2020-03-26,20
22479,8931,2021-05-21,30
22480,1632,2021-03-11,10
22481,5037,2020-10-27,30
22482,3666,2020-08-23,20
22483,8261,2021-10-14,30
22484,6875,2021-08-03,20
22485,870,2020-08-17,10
22486,9586,2024-07-22,30
22487,3192,2022-11-19,20
22488,3120,2023-02-20,10
22489,2116,2022-09-05,10
22490,7253,2023-10-20,20
22491,377,2023-12-27,30
22492,1942,2021-08-01,20
22493,205,2023-10-12,10
22494,8937,2020-07-15,20
22495,7055,2023-04-26,10
22496,5949,2024-02-07,10
22497,7247,2021-10-25,10
22498,9742,2022-06-20,10
22499,4421,2024-01-03,30
22500,2426,2025-02-17,10
22501,3974,2023-11-25,10
22502,671,2023-06-19,10
22503,3418,2023-11-08,20
22504,3066,2021-01-01,30
22505,1728,2023-12-04,10
22506,5977,2024-05-15,20
22507,4027,2021-08-27,10
22508,7863,2020-10-07,30
22509,6065,2021-01-27,30
22510,3815,2023-10-19,30
22511,1704,2024-06-03,30
22512,7622,2023-10-29,20
22513,7431,2021-08-06,30
22514,4542,2023-06-08,20
22515,54,2021-08-04,20
22516,692,2025-01-04,30
22517,6067,2024-10-25,20
22518,8449,2020-03-29,20
22519,3433,2025-01-21,30
22520,834,2020-10-02,10
22521,5795,2022-08-30,10
22522,9354,2021-09-20,20
22523,3523,2020-10-23,30
22524,8665,2023-10-04,30
22525,5861,2024-07-18,30
22526,2027,2021-10-04,10
22527,9830,2024-01-24,20
22528,3549,2025-02-23,30
22529,906,2023-09-17,20
22530,6365,2022-08-30,30
22531,1184,2024-01-09,30
22532,1089,2023-09-26,30
22533,1193,2024-07-29,20
22534,2129,2023-09-17,10
22535,5388,2021-11-29,10
22536,3452,2022-03-13,20
22537,332,2021-01-24,30
22538,9404,2023-11-10,10
22539,1049,2024-06-22,10
22540,2276,2024-01-29,20
22541,5238,2023-01-06,20
22542,6386,2023-12-12,20
22543,1635,2023-10-03,30
22544,7649,2021-03-25,30
22545,503,2024-05-07,20
22546,3570,2020-08-18,20
22547,9272,2021-05-13,10
22548,7317,2022-11-23,10
22549,9527,2025-01-03,20
22550,4648,2024-02-22,20
22551,4019,2023-06-08,20
22552,4217,2023-09-01,10
22553,5892,2021-08-12,10
22554,5232,2024-10-28,30
22555,8215,2022-12-09,10
22556,7849,2021-04-19,10
22557,7432,2024-08-01,20
22558,480,2020-07-18,20
22559,2355,2021-10-22,30
22560,4865,2020-08-01,20
22561,1144,2024-07-31,20
22562,2334,2022-06-04,10
22563,5084,2022-07-25,20
22564,7953,2021-04-12,10
22565,7575,2021-05-11,10
22566,5272,2023-07-09,20
22567,2646,2024-12-20,20
22568,5445,2024-03-29,10
22569,6068,2024-01-21,30
22570,839,2024-07-18,20
22571,7414,2024-05-15,10
22572,8192,2020-03-28,10
22573,5036,2020-04-05,20
22574,2210,2023-08-26,10
22575,9585,2020-06-09,20
22576,5049,2020-11-15,30
22577,1960,2023-08-11,30
22578,276,2024-08-18,10
22579,4625,2023-08-05,20
22580,9652,2022-05-26,20
22581,9151,2021-04-15,30
22582,1842,2022-01-13,30
22583,4146,2024-07-11,20
22584,5676,2022-12-11,10
22585,7058,2022-10-19,20
22586,8182,2020-04-18,10
22587,488,2024-07-26,10
22588,2128,2023-06-17,20
22589,5406,2023-10-05,20
22590,6705,2022-01-05,30
22591,7266,2020-04-15,30
22592,5598,2024-06-21,30
22593,1941,2023-03-24,10
22594,7736,2021-02-25,30
22595,4351,2020-11-10,20
22596,960,2022-07-07,10
22597,6631,2022-02-07,30
22598,5793,2021-08-26,20
22599,2564,2020-08-13,20
22600,464,2024-06-10,30
22601,7672,2021-01-16,20
22602,8208,2024-09-30,20
22603,919,2021-04-30,20
22604,6088,2022-06-17,30
22605,1614,2021-11-24,20
22606,9015,2020-09-08,10
22607,2121,2024-06-15,20
22608,3392,2024-05-23,20
22609,1882,2023-12-31,30
22610,8932,2020-07-26,20
22611,7363,2021-01-29,30
22612,5002,2020-03-18,30
22613,7257,2023-08-31,30
22614,3844,2021-12-05,30
22615,8990,2023-01-14,20
22616,6130,2020-03-10,20
22617,3211,2023-05-16,30
22618,9779,2024-07-03,30
22619,9970,2024-04-03,30
22620,5517,2023-10-20,30
22621,2532,2023-05-28,20
22622,5488,2024-03-17,10
22623,4554,2020-03-26,20
22624,2280,2021-11-27,30
22625,9560,2022-11-13,30
22626,7306,2020-11-03,30
22627,9590,2024-03-02,30
22628,5557,2021-07-22,10
22629,155,2021-11-07,30
22630,9308,2020-06-09,10
22631,3666,2024-07-31,20
22632,6728,2020-08-15,10
22633,1115,2025-01-07,20
22634,700,2020-10-31,10
22635,7566,2021-03-30,30
22636,6956,2020-11-02,10
22637,7110,2025-01-14,30
22638,8788,2020-07-29,10
22639,1014,2022-11-03,20
22640,8732,2023-07-18,10
22641,12,2021-05-12,10
22642,7475,2021-12-04,20
22643,4460,2025-02-13,10
22644,662,2020-05-08,20
22645,4634,2020-12-31,10
22646,7382,2022-11-06,20
22647,5575,2025-01-26,20
22648,9615,2023-10-22,30
22649,5872,2021-04-11,20
22650,9438,2020-09-17,20
22651,580,2023-06-24,30
22652,8454,2024-10-06,30
22653,496,2022-08-18,20
22654,4226,2025-02-06,30
22655,5935,2020-08-15,20
22656,2137,2024-02-24,20
22657,5064,2022-09-18,10
22658,5452,2023-09-24,20
22659,8822,2021-03-02,30
22660,8698,2024-07-26,10
22661,7298,2022-11-09,10
22662,207,2020-03-11,30
22663,3131,2023-04-05,30
22664,1855,2022-06-18,10
22665,5579,2020-11-22,30
22666,5265,2020-11-21,30
22667,7478,2020-12-14,20
22668,1661,2023-01-31,30
22669,8085,2024-06-12,20
22670,7549,2023-09-26,30
22671,4980,2020-04-04,30
22672,5047,2020-06-28,30
22673,8477,2023-11-26,30
22674,719,2023-09-18,10
22675,8694,2023-10-11,10
22676,258,2024-01-13,30
22677,4906,2022-05-05,10
22678,2598,2021-02-08,30
22679,8013,2020-09-16,30
22680,9432,2020-09-18,20
22681,6799,2023-06-07,20
22682,3014,2023-08-09,30
22683,5225,2021-11-19,10
22684,4618,2022-06-11,10
22685,5065,2022-08-09,30
22686,888,2020-10-11,10
22687,7282,2023-09-09,30
22688,745,2024-07-22,20
22689,7237,2020-10-02,10
22690,3437,2023-04-09,10
22691,5164,2023-07-26,20
22692,1705,2024-01-14,30
22693,8403,2023-12-30,10
22694,4065,2021-07-03,20
22695,5227,2021-06-26,10
22696,1957,2023-11-05,20
22697,1703,2020-12-30,10
22698,4215,2021-12-28,30
22699,8678,2021-08-26,10
22700,2502,2021-10-05,20
22701,5128,2020-09-29,30
22702,4608,2022-12-29,10
22703,9259,2020-09-20,20
22704,6538,2022-09-07,20
22705,4057,2020-06-01,30
22706,198,2023-02-17,10
22707,7632,2021-05-31,30
22708,4964,2023-02-16,20
22709,7969,2021-07-10,20
22710,1316,2020-08-05,10
22711,6297,2024-09-26,20
22712,8103,2021-05-05,30
22713,4863,2021-03-21,20
22714,9374,2023-07-05,10
22715,3342,2020-09-03,10
22716,7748,2020-12-15,20
22717,8449,2021-11-08,30
22718,2563,2021-02-23,10
22719,1668,2024-05-20,20
22720,6315,2023-01-01,20
22721,6414,2024-10-04,20
22722,2649,2021-09-23,30
22723,5735,2020-04-27,30
22724,8829,2025-02-06,30
22725,8200,2024-06-14,10
22726,1580,2020-06-04,20
22727,7616,2021-05-26,30
22728,135,2021-02-16,10
22729,4121,2023-10-24,10
22730,2513,2024-02-15,10
22731,6106,2021-04-30,10
22732,6848,2023-09-29,30
22733,8049,2021-12-06,10
22734,6546,2024-08-14,30
22735,6033,2022-07-28,30
22736,1233,2020-11-05,30
22737,9146,2021-11-11,20
22738,9731,2022-02-14,30
22739,908,2021-05-28,10
22740,9873,2022-03-24,20
22741,5654,2024-11-04,20
22742,5159,2022-04-18,20
22743,5927,2022-06-26,30
22744,4090,2020-08-01,30
22745,8811,2024-05-07,20
22746,7780,2023-12-14,10
22747,5904,2021-05-24,20
22748,7091,2025-02-15,30
22749,2845,2021-12-24,30
22750,4302,2022-01-10,10
22751,8889,2021-04-06,10
22752,4304,2022-04-26,20
22753,8597,2020-09-02,30
22754,9703,2022-02-20,20
22755,7550,2022-03-31,10
22756,4963,2022-12-16,20
22757,858,2021-04-04,20
22758,2393,2022-11-12,30
22759,6772,2024-03-24,30
22760,7560,2021-06-26,30
22761,4283,2022-11-25,20
22762,20,2023-08-29,30
22763,5458,2024-10-06,30
22764,2421,2023-12-26,10
22765,7924,2023-07-27,30
22766,67,2023-05-08,10
22767,3134,2022-01-23,20
22768,786,2021-12-20,20
22769,6766,2023-06-12,30
22770,7736,2021-09-10,10
22771,2133,2024-11-26,30
22772,9622,2025-02-25,10
22773,1419,2024-05-13,30
22774,3691,2023-06-27,10
22775,1548,2021-04-06,10
22776,359,2021-12-28,20
22777,1563,2024-07-05,10
22778,4387,2024-02-29,20
22779,2178,2024-02-24,30
22780,3811,2023-11-20,30
22781,479,2022-08-19,10
22782,648,2020-03-06,20
22783,6676,2024-10-31,20
22784,264,2020-04-17,30
22785,7103,2023-01-03,20
22786,8004,2025-02-15,20
22787,3743,2022-01-25,30
22788,6647,2021-01-12,20
22789,9754,2024-08-05,30
22790,5201,2024-02-04,20
22791,9629,2021-04-16,10
22792,2006,2024-03-26,30
22793,3141,2020-12-03,30
22794,9100,2020-07-12,30
22795,130,2023-12-23,10
22796,9130,2023-09-22,30
22797,3719,2023-09-06,10
22798,815,2023-11-15,20
22799,5850,2020-08-05,10
22800,5607,2024-02-16,30
22801,15,2024-12-31,10
22802,5306,2022-01-20,10
22803,3489,2023-10-09,10
22804,8899,2024-07-20,10
22805,703,2022-05-12,20
22806,4842,2021-03-30,20
22807,6576,2025-02-27,20
22808,4132,2024-09-01,30
22809,4843,2020-04-30,10
22810,6161,2021-12-10,20
22811,6658,2021-08-23,30
22812,6493,2024-03-24,30
22813,5500,2023-07-19,10
22814,2556,2023-05-22,10
22815,3940,2021-01-27,10
22816,4952,2021-04-08,10
22817,3339,2021-09-19,10
22818,8709,2023-01-02,10
22819,798,2024-07-23,20
22820,8677,2021-07-19,20
22821,3675,2022-02-14,10
22822,8635,2022-07-15,30
22823,6522,2020-08-08,20
22824,1654,2022-07-05,10
22825,9206,2022-04-26,20
22826,9155,2024-01-01,30
22827,8765,2022-09-19,30
22828,6682,2021-07-13,20
22829,6000,2020-04-19,10
22830,816,2020-12-13,10
22831,6968,2023-02-01,10
22832,1211,2023-09-09,30
22833,3135,2021-01-05,30
22834,5456,2023-08-12,30
22835,555,2023-05-07,30
22836,2793,2023-11-02,20
22837,5866,2020-06-12,10
22838,6219,2024-12-29,10
22839,6909,2023-09-16,20
22840,4303,2020-05-19,20
22841,7853,2020-05-11,10
22842,1265,2023-05-03,10
22843,6820,2021-02-26,20
22844,9086,2021-09-05,20
22845,2305,2024-10-31,30
22846,3959,2022-11-10,20
22847,5537,2024-02-17,20
22848,9431,2021-10-24,30
22849,1818,2024-06-05,10
22850,767,2022-11-12,30
22851,573,2024-08-14,20
22852,4464,2022-04-20,20
22853,5321,2024-05-27,10
22854,7749,2021-03-08,10
22855,751,2023-05-11,30
22856,2812,2023-09-14,10
22857,4457,2022-01-01,20
22858,7355,2023-01-07,10
22859,3555,2023-06-14,20
22860,2419,2020-04-01,10
22861,5141,2023-02-24,30
22862,5037,2024-09-17,10
22863,2989,2021-04-18,20
22864,855,2025-02-15,30
22865,2851,2021-07-19,30
22866,3380,2021-05-11,10
22867,194,2024-06-14,10
22868,9770,2022-08-25,30
22869,9673,2022-02-14,30
22870,8939,2021-09-07,20
22871,4962,2022-01-11,30
22872,4741,2022-11-19,30
22873,5633,2024-04-03,30
22874,8342,2024-07-20,30
22875,7984,2023-02-12,20
22876,7150,2021-07-27,30
22877,5754,2025-02-10,20
22878,4898,2022-11-20,30
22879,6970,2020-07-15,20
22880,5333,2024-06-07,20
22881,6535,2024-04-10,10
22882,8121,2021-03-04,20
22883,9868,2022-10-06,20
22884,5791,2022-12-16,20
22885,674,2022-02-20,10
22886,3702,2025-02-08,20
22887,1361,2024-11-12,10
22888,3068,2024-03-22,20
22889,1445,2020-10-25,20
22890,5488,2021-10-10,20
22891,5180,2023-06-06,20
22892,3354,2022-02-16,30
22893,6381,2021-02-09,30
22894,6782,2020-12-11,30
22895,6061,2020-11-30,20
22896,7213,2021-02-15,30
22897,5920,2024-01-05,10
22898,5861,2023-09-23,20
22899,1771,2022-06-08,30
22900,5911,2020-03-15,10
22901,9895,2021-02-26,10
22902,195,2023-08-13,20
22903,8767,2022-06-06,20
22904,5855,2023-05-14,10
22905,5915,2023-12-13,10
22906,4687,2023-05-28,20
22907,4644,2020-12-14,10
22908,8581,2023-11-19,30
22909,7875,2024-03-08,30
22910,1753,2023-01-29,10
22911,661,2024-11-24,10
22912,5616,2021-08-31,20
22913,2833,2020-11-28,30
22914,8489,2024-05-24,30
22915,5614,2022-07-03,30
22916,6971,2023-05-21,30
22917,6871,2024-04-25,30
22918,331,2024-03-15,30
22919,6778,2022-08-18,20
22920,9477,2023-10-13,10
22921,9271,2023-03-31,30
22922,5402,2024-02-12,20
22923,6916,2023-04-22,20
22924,9067,2022-06-21,10
22925,3867,2021-01-20,10
22926,6114,2022-01-08,10
22927,7427,2023-03-21,10
22928,1586,2021-11-04,10
22929,2941,2020-04-28,20
22930,6290,2021-12-24,10
22931,6406,2024-07-18,20
22932,1503,2024-08-18,30
22933,746,2025-03-02,30
22934,2613,2021-03-04,10
22935,1509,2023-06-09,30
22936,1771,2024-03-17,20
22937,1962,2023-04-02,30
22938,9788,2021-08-11,30
22939,7752,2023-08-02,30
22940,3659,2022-10-22,30
22941,6978,2022-11-02,20
22942,6610,2024-01-01,30
22943,466,2021-12-30,10
22944,2070,2023-12-03,20
22945,2444,2022-05-12,10
22946,9425,2022-12-06,20
22947,8337,2023-03-02,30
22948,6564,2023-10-20,20
22949,7517,2021-05-09,10
22950,10000,2023-09-04,10
22951,3049,2022-08-29,20
22952,4043,2024-09-27,10
22953,4140,2023-01-21,10
22954,4203,2024-12-22,20
22955,6125,2022-07-15,30
22956,7774,2024-07-01,30
22957,1288,2020-09-07,30
22958,8302,2024-08-31,10
22959,7504,2022-01-05,10
22960,4820,2024-12-01,30
22961,2791,2020-08-13,20
22962,862,2023-04-01,30
22963,8653,2020-11-15,20
22964,1105,2020-04-04,10
22965,5375,2024-03-16,10
22966,744,2020-07-27,30
22967,2411,2022-06-18,20
22968,4994,2021-09-21,20
22969,8635,2020-09-29,30
22970,1834,2023-11-09,20
22971,886,2021-05-12,10
22972,3605,2022-12-21,20
22973,5358,2024-12-02,10
22974,7090,2023-04-11,30
22975,3222,2021-10-12,20
22976,8344,2021-05-18,30
22977,6938,2023-10-01,30
22978,1597,2020-11-13,20
22979,9864,2023-03-19,20
22980,9727,2020-11-21,20
22981,9758,2021-07-11,10
22982,9143,2020-11-04,30
22983,2493,2025-01-14,10
22984,9534,2020-07-06,30
22985,8924,2023-03-22,30
22986,4334,2022-09-23,10
22987,539,2022-07-07,30
22988,8164,2023-05-24,10
22989,769,2024-06-19,20
22990,2857,2023-12-06,30
22991,6906,2024-06-06,10
22992,2122,2021-04-03,20
22993,5554,2023-12-04,30
22994,9927,2021-07-06,30
22995,14,2023-11-18,30
22996,4708,2022-02-02,30
22997,4491,2023-09-14,20
22998,8383,2025-02-19,30
22999,5994,2024-07-19,30
23000,2865,2024-06-04,20
23001,7606,2022-11-21,20
23002,4103,2025-01-30,30
23003,1105,2021-05-20,20
23004,2813,2021-02-27,20
23005,6132,2022-09-22,10
23006,652,2021-10-21,20
23007,6629,2020-07-12,10
23008,9573,2024-11-04,10
23009,7832,2023-12-14,10
23010,802,2022-08-16,10
23011,4545,2021-06-25,10
23012,6429,2023-04-01,20
23013,4141,2023-04-03,20
23014,1553,2024-06-23,20
23015,2793,2021-12-08,30
23016,2724,2020-10-12,20
23017,5577,2022-07-14,10
23018,2023,2022-02-28,30
23019,4671,2024-08-16,30
23020,9623,2023-03-05,20
23021,4189,2023-09-20,30
23022,604,2020-12-19,20
23023,7029,2021-01-27,20
23024,7151,2020-04-26,10
23025,6897,2021-04-14,30
23026,8519,2023-11-19,30
23027,5963,2022-04-05,30
23028,7979,2021-01-04,20
23029,2776,2020-09-26,30
23030,3640,2021-05-18,10
23031,8783,2021-11-28,30
23032,1439,2022-04-09,30
23033,851,2024-01-27,10
23034,440,2021-02-05,20
23035,7801,2021-04-20,20
23036,6858,2022-06-19,30
23037,6576,2022-05-29,10
23038,9858,2023-09-13,10
23039,2909,2024-03-28,10
23040,5194,2021-06-08,20
23041,1258,2022-05-20,20
23042,1545,2024-05-25,20
23043,1906,2021-04-27,10
23044,1816,2021-08-19,20
23045,2277,2023-12-13,30
23046,1451,2020-09-08,20
23047,3545,2020-10-04,30
23048,4907,2023-11-13,20
23049,3635,2023-09-16,30
23050,5849,2024-12-05,10
23051,8366,2022-10-15,20
23052,9291,2022-06-17,30
23053,1123,2024-10-18,10
23054,7285,2020-07-24,30
23055,5353,2024-05-18,20
23056,2177,2021-09-05,20
23057,4838,2022-09-09,20
23058,6334,2021-05-21,10
23059,6312,2024-04-20,20
23060,9885,2021-06-09,10
23061,291,2023-01-12,10
23062,7509,2023-11-01,20
23063,1419,2021-10-11,20
23064,5594,2025-02-14,20
23065,5311,2023-05-17,20
23066,1989,2022-06-02,30
23067,8760,2023-06-18,30
23068,5639,2021-09-27,30
23069,5171,2021-02-09,10
23070,3039,2024-05-30,10
23071,2304,2023-05-20,30
23072,309,2024-08-12,20
23073,2139,2022-04-04,10
23074,2197,2021-03-13,10
23075,462,2023-05-29,10
23076,3821,2021-09-30,10
23077,7960,2022-11-14,30
23078,4733,2022-09-22,30
23079,646,2021-10-07,10
23080,6015,2020-12-27,20
23081,9589,2021-07-02,30
23082,3269,2023-07-15,10
23083,7916,2020-03-19,30
23084,9763,2022-04-30,10
23085,816,2022-11-24,20
23086,1906,2025-02-05,10
23087,8041,2025-01-06,10
23088,4899,2021-03-15,10
23089,3205,2024-02-05,20
23090,1130,2020-09-28,10
23091,1798,2021-05-18,10
23092,3415,2020-11-10,30
23093,2485,2021-03-29,10
23094,6224,2023-04-29,30
23095,7724,2021-10-24,10
23096,689,2023-08-16,20
23097,8768,2020-06-25,20
23098,6432,2021-08-01,20
23099,6002,2021-01-30,10
23100,7100,2022-04-03,20
23101,6422,2024-03-06,20
23102,7039,2024-08-03,10
23103,2840,2020-12-04,30
23104,3075,2022-07-27,10
23105,2526,2024-10-21,10
23106,2018,2022-08-07,30
23107,3379,2021-03-21,20
23108,9244,2023-03-13,10
23109,8279,2024-10-29,30
23110,3098,2022-09-02,30
23111,7525,2022-08-03,20
23112,6449,2022-06-02,10
23113,1278,2024-05-24,30
23114,6767,2022-07-01,10
23115,8712,2024-03-26,10
23116,6071,2023-09-30,20
23117,6997,2021-10-24,10
23118,7354,2021-11-10,20
23119,8579,2023-12-24,30
23120,7668,2022-03-23,20
23121,14,2023-07-09,20
23122,7398,2022-01-14,30
23123,4187,2021-08-21,20
23124,3476,2022-05-24,20
23125,4,2022-10-18,30
23126,3291,2021-09-06,20
23127,7931,2021-01-03,10
23128,9795,2021-01-01,20
23129,4827,2024-11-07,20
23130,7541,2021-09-02,10
23131,6161,2022-01-23,20
23132,3974,2022-09-16,30
23133,9835,2024-10-31,30
23134,9682,2020-10-01,10
23135,6588,2022-02-27,30
23136,6378,2023-10-30,20
23137,3234,2022-10-27,30
23138,9888,2021-08-27,20
23139,1387,2024-06-13,20
23140,7544,2022-02-16,20
23141,4793,2023-03-24,20
23142,1198,2020-05-18,20
23143,2286,2022-02-27,30
23144,9180,2020-03-05,20
23145,2960,2022-03-08,10
23146,1262,2023-01-21,10
23147,9448,2024-08-18,10
23148,8780,2024-03-10,30
23149,1541,2021-09-18,10
23150,7898,2020-09-23,20
23151,8986,2022-05-25,30
23152,5664,2022-06-09,30
23153,6321,2023-04-11,20
23154,7668,2021-02-03,10
23155,119,2023-11-23,20
23156,1214,2024-07-05,10
23157,8806,2020-03-06,10
23158,4235,2021-06-01,10
23159,7504,2022-05-31,10
23160,3474,2024-03-15,10
23161,1290,2023-09-01,20
23162,2381,2022-02-15,30
23163,224,2021-08-20,30
23164,5680,2020-03-04,30
23165,2641,2020-10-15,20
23166,9179,2021-05-11,20
23167,1024,2020-05-16,30
23168,1544,2024-05-09,10
23169,7005,2024-11-05,30
23170,9465,2022-10-31,30
23171,1780,2021-01-09,10
23172,1701,2024-07-11,10
23173,8000,2023-01-01,10
23174,3984,2024-02-01,20
23175,9216,2020-07-25,10
23176,7386,2022-10-24,30
23177,7595,2024-01-03,30
23178,6159,2024-06-29,30
23179,3840,2022-03-18,30
23180,826,2022-10-14,10
23181,2737,2021-09-20,20
23182,3407,2023-10-13,30
23183,2775,2022-05-18,10
23184,4633,2023-10-04,10
23185,8684,2023-12-10,20
23186,8784,2022-02-24,20
23187,2735,2021-03-18,10
23188,6888,2022-12-29,30
23189,1493,2021-04-06,30
23190,9140,2024-02-13,20
23191,9768,2023-01-02,10
23192,683,2024-08-30,30
23193,8821,2022-02-16,10
23194,4483,2021-03-26,10
23195,4748,2021-08-10,30
23196,2241,2023-05-14,30
23197,101,2022-08-11,30
23198,1094,2023-12-28,20
23199,3773,2024-08-01,20
23200,8625,2022-03-06,10
23201,5335,2023-02-05,30
23202,537,2023-06-08,30
23203,601,2021-12-10,10
23204,9859,2024-05-21,30
23205,2756,2022-09-30,30
23206,8511,2023-01-20,30
23207,7517,2022-02-14,20
23208,4942,2021-05-12,10
23209,7509,2022-03-30,30
23210,1528,2022-10-22,20
23211,8263,2024-11-22,20
23212,5249,2021-06-04,10
23213,444,2023-09-09,30
23214,8579,2024-08-12,20
23215,5675,2023-12-31,20
23216,5196,2024-07-16,10
23217,1870,2025-01-29,20
23218,4649,2022-11-04,30
23219,280,2022-04-02,20
23220,771,2020-05-01,20
23221,5563,2020-05-04,30
23222,954,2025-01-24,20
23223,1560,2023-06-22,10
23224,3447,2023-12-26,20
23225,6983,2022-02-18,10
23226,2441,2022-02-26,10
23227,109,2022-08-16,30
23228,4455,2020-04-09,10
23229,9148,2021-03-30,20
23230,7079,2020-09-30,30
23231,3361,2021-05-05,10
23232,3490,2020-04-28,10
23233,318,2024-08-22,10
23234,341,2021-08-28,20
23235,4445,2021-07-16,20
23236,2075,2023-10-07,10
23237,8830,2020-07-22,30
23238,5679,2020-09-23,20
23239,5485,2021-08-15,30
23240,6980,2021-07-04,20
23241,2367,2022-03-23,30
23242,1566,2022-01-19,30
23243,8985,2022-08-25,10
23244,3705,2021-07-13,10
23245,8547,2023-07-04,10
23246,4202,2022-07-13,10
23247,8757,2022-04-23,30
23248,3454,2024-11-14,10
23249,9495,2024-12-11,20
23250,9943,2022-08-18,10
23251,2591,2023-07-24,10
23252,7618,2020-11-02,20
23253,258,2020-10-10,10
23254,9788,2021-07-20,10
23255,6222,2024-07-26,10
23256,1047,2020-08-23,20
23257,6647,2021-05-19,20
23258,2233,2022-08-16,10
23259,4078,2021-06-20,20
23260,9833,2022-02-07,30
23261,9904,2023-01-03,20
23262,49,2024-03-16,10
23263,8360,2021-07-11,20
23264,1854,2023-11-30,10
23265,3742,2022-08-16,30
23266,2069,2024-06-18,30
23267,8584,2023-11-02,10
23268,7458,2022-11-03,20
23269,5824,2021-06-19,30
23270,9642,2022-09-15,10
23271,229,2024-05-04,10
23272,3253,2024-11-16,30
23273,352,2020-05-10,10
23274,2273,2024-01-11,30
23275,4038,2021-07-27,30
23276,8426,2022-02-01,20
23277,8458,2020-07-29,10
23278,858,2021-09-29,30
23279,8691,2022-09-16,30
23280,9069,2023-04-26,20
23281,4195,2020-03-17,30
23282,9837,2021-03-31,20
23283,2393,2022-12-21,30
23284,3325,2022-06-15,10
23285,6262,2022-08-19,10
23286,4952,2020-11-30,10
23287,1433,2020-06-19,20
23288,481,2024-01-02,10
23289,8192,2022-11-09,20
23290,2971,2022-07-20,20
23291,1666,2020-10-07,20
23292,329,2024-11-08,30
23293,3255,2023-03-21,20
23294,8609,2024-06-09,30
23295,7251,2024-03-19,20
23296,2302,2023-08-25,20
23297,945,2022-11-11,30
23298,2053,2022-09-02,30
23299,9172,2021-04-06,10
23300,7704,2023-10-25,10
23301,9849,2024-12-29,30
23302,1452,2023-04-07,10
23303,7919,2020-04-02,30
23304,4004,2020-03-29,30
23305,1587,2021-01-15,10
23306,390,2024-06-07,30
23307,3729,2022-11-15,30
23308,9042,2021-09-03,10
23309,8008,2024-09-03,20
23310,9011,2020-10-23,20
23311,3636,2021-12-01,30
23312,6481,2020-05-31,10
23313,2655,2021-04-18,10
23314,4107,2022-05-21,20
23315,8682,2021-12-16,30
23316,2320,2021-01-25,20
23317,6153,2020-10-12,20
23318,2935,2023-08-10,30
23319,9339,2023-03-25,30
23320,2824,2021-01-14,30
23321,2506,2021-06-20,30
23322,7080,2020-06-24,30
23323,7799,2021-10-12,30
23324,7870,2021-07-24,30
23325,6935,2024-01-01,10
23326,9004,2023-01-06,10
23327,56,2024-12-16,20
23328,8900,2022-04-20,20
23329,1010,2023-05-14,10
23330,4119,2022-06-06,10
23331,3317,2020-09-23,30
23332,3490,2021-06-20,20
23333,4327,2022-11-04,10
