log_id,customer_id,activity_date,activity_type
84971,4099,2025-01-03,Login
84972,3436,2020-12-16,Cancel
84973,4898,2023-05-28,Support Request
84974,1376,2024-04-07,Purchase
84975,5969,2024-10-23,Login
84976,7450,2023-12-08,Purchase
84977,1428,2023-05-30,Login
84978,3308,2021-08-17,Login
84979,144,2025-01-02,Login
84980,1650,2021-12-08,Login
84981,4895,2020-08-26,Support Request
84982,8666,2024-11-29,Purchase
84983,9696,2023-12-05,Login
84984,5158,2021-04-24,Purchase
84985,4325,2025-02-13,Login
84986,4758,2024-03-28,Login
84987,6793,2023-02-05,Purchase
84988,8729,2022-04-15,Login
84989,1572,2024-07-30,Purchase
84990,9677,2023-03-16,Login
84991,6889,2024-12-26,Purchase
84992,3742,2025-01-11,Login
84993,1061,2020-08-18,Purchase
84994,9182,2024-11-21,Login
84995,3049,2023-02-05,Login
84996,2923,2021-03-16,Purchase
84997,8131,2021-02-21,Login
84998,2798,2023-07-30,Purchase
84999,2093,2022-06-08,Cancel
85000,6657,2021-12-20,Purchase
85001,2891,2024-05-01,Purchase
85002,5956,2020-07-10,Login
85003,1421,2020-07-31,Purchase
85004,928,2021-09-08,Login
85005,4058,2024-09-09,Login
85006,1153,2021-04-12,Login
85007,3252,2024-10-03,Login
85008,7716,2022-07-30,Purchase
85009,757,2020-07-06,Purchase
85010,3465,2020-10-03,Purchase
85011,4480,2023-08-31,Login
85012,5699,2023-07-27,Login
85013,7810,2021-08-09,Login
85014,7520,2023-09-15,Login
85015,6777,2023-06-16,Login
85016,1340,2021-12-07,Purchase
85017,3683,2021-11-10,Login
85018,8694,2021-10-14,Support Request
85019,1147,2023-04-22,Purchase
85020,6507,2024-12-19,Cancel
85021,4228,2021-04-15,Login
85022,8677,2024-09-14,Login
85023,9705,2024-12-02,Purchase
85024,5067,2024-07-15,Login
85025,4511,2020-10-17,Login
85026,2927,2024-08-28,Purchase
85027,998,2020-03-10,Login
85028,587,2021-03-31,Login
85029,485,2020-06-06,Support Request
85030,5948,2023-09-07,Purchase
85031,8340,2022-10-07,Purchase
85032,2112,2021-03-30,Purchase
85033,9920,2024-05-15,Purchase
85034,2457,2023-02-01,Purchase
85035,3935,2022-08-24,Login
85036,9680,2024-03-16,Purchase
85037,5909,2020-07-26,Cancel
85038,3146,2023-03-16,Login
85039,2273,2022-11-07,Login
85040,9706,2020-07-21,Login
85041,2343,2020-03-06,Login
85042,5806,2020-12-19,Purchase
85043,5129,2021-11-02,Purchase
85044,844,2022-05-30,Support Request
85045,7470,2022-02-04,Login
85046,4945,2024-07-17,Login
85047,1943,2023-11-26,Purchase
85048,8425,2023-04-12,Purchase
85049,8963,2023-10-16,Purchase
85050,3174,2020-03-17,Purchase
85051,2409,2021-06-19,Login
85052,5248,2023-08-31,Login
85053,5208,2021-03-20,Login
85054,6284,2024-08-02,Login
85055,5949,2022-03-18,Login
85056,6041,2023-06-11,Login
85057,8545,2024-11-10,Cancel
85058,2177,2022-06-11,Login
85059,9317,2020-08-29,Login
85060,2849,2022-03-29,Purchase
85061,2231,2022-11-13,Login
85062,9649,2024-02-14,Login
85063,9684,2021-03-12,Cancel
85064,5632,2024-07-27,Login
85065,1073,2024-06-17,Login
85066,1236,2021-06-11,Login
85067,3775,2023-12-29,Login
85068,5487,2022-04-24,Login
85069,3999,2022-12-10,Purchase
85070,963,2023-08-29,Login
85071,1387,2022-06-11,Support Request
85072,8392,2020-10-15,Login
85073,9728,2021-04-19,Purchase
85074,3879,2023-03-21,Login
85075,3655,2020-04-23,Login
85076,4786,2023-10-11,Login
85077,5953,2023-08-27,Purchase
85078,1304,2024-01-01,Login
85079,8221,2023-08-06,Cancel
85080,4819,2021-08-13,Purchase
85081,1446,2023-03-10,Support Request
85082,2223,2020-11-29,Purchase
85083,4082,2024-09-30,Support Request
85084,4309,2021-06-12,Login
85085,6956,2022-05-27,Purchase
85086,1450,2020-03-09,Login
85087,3150,2023-03-20,Cancel
85088,4726,2022-11-24,Cancel
85089,2832,2024-07-13,Cancel
85090,9584,2022-02-18,Login
85091,8126,2022-11-11,Login
85092,7031,2023-08-16,Login
85093,3842,2020-03-20,Login
85094,3180,2024-08-24,Login
85095,9728,2025-02-21,Login
85096,6320,2024-07-24,Login
85097,6326,2021-05-05,Login
85098,5185,2024-10-16,Purchase
85099,7240,2020-04-28,Login
85100,7725,2021-08-21,Login
85101,1254,2021-03-13,Purchase
85102,7902,2023-11-27,Cancel
85103,1430,2023-06-14,Login
85104,6088,2024-09-23,Login
85105,3758,2023-11-30,Login
85106,7958,2022-11-25,Purchase
85107,9223,2023-11-24,Purchase
85108,8382,2024-12-26,Login
85109,5291,2024-12-30,Login
85110,1274,2021-06-12,Login
85111,5217,2023-07-25,Login
85112,4534,2020-03-22,Login
85113,3847,2023-02-01,Login
85114,79,2023-10-02,Purchase
85115,9143,2023-05-04,Login
85116,116,2024-05-23,Login
85117,9641,2022-09-30,Cancel
85118,6399,2024-06-08,Login
85119,47,2022-02-18,Support Request
85120,5177,2023-11-06,Login
85121,1837,2024-09-09,Purchase
85122,2456,2020-12-13,Login
85123,5423,2023-04-10,Purchase
85124,9824,2020-09-26,Login
85125,5667,2021-08-13,Purchase
85126,9281,2023-07-09,Support Request
85127,1939,2022-06-18,Login
85128,7676,2023-02-26,Login
85129,6994,2022-04-30,Support Request
85130,7125,2023-06-27,Login
85131,1164,2021-08-14,Login
85132,5476,2024-06-30,Login
85133,383,2024-02-24,Login
85134,9508,2020-12-28,Login
85135,3571,2023-02-14,Login
85136,725,2020-11-09,Login
85137,9646,2022-07-13,Login
85138,6220,2024-10-02,Cancel
85139,4419,2021-06-22,Login
85140,2427,2020-11-19,Login
85141,7784,2022-12-02,Purchase
85142,9737,2020-10-24,Login
85143,3207,2025-02-03,Purchase
85144,6159,2024-09-26,Purchase
85145,616,2020-07-01,Login
85146,39,2020-03-16,Login
85147,2443,2024-08-22,Login
85148,5095,2021-11-11,Login
85149,5241,2025-01-25,Purchase
85150,3276,2020-11-01,Login
85151,4689,2023-04-30,Purchase
85152,1759,2020-04-14,Login
85153,5336,2023-11-05,Support Request
85154,9544,2024-08-27,Support Request
85155,4480,2022-04-10,Purchase
85156,8147,2020-04-22,Login
85157,4539,2020-09-26,Login
85158,4709,2023-09-23,Login
85159,9066,2020-06-30,Purchase
85160,3024,2023-09-17,Purchase
85161,8953,2024-04-20,Login
85162,156,2020-09-28,Purchase
85163,6118,2021-06-16,Login
85164,1778,2024-02-07,Login
85165,5386,2022-02-16,Purchase
85166,9022,2022-10-17,Login
85167,8085,2021-07-24,Purchase
85168,5363,2020-08-31,Login
85169,9931,2020-10-23,Purchase
85170,8710,2024-10-27,Cancel
85171,9209,2024-12-07,Login
85172,723,2020-11-12,Login
85173,8882,2023-03-12,Login
85174,8463,2022-03-29,Login
85175,1187,2024-06-26,Purchase
85176,8183,2025-01-03,Cancel
85177,7133,2021-12-11,Login
85178,6260,2024-04-27,Purchase
85179,2706,2020-10-05,Login
85180,3814,2024-02-10,Login
85181,1942,2021-07-07,Purchase
85182,1027,2023-09-06,Purchase
85183,5634,2021-03-13,Purchase
85184,4553,2024-04-16,Cancel
85185,4523,2024-12-19,Support Request
85186,429,2024-09-10,Purchase
85187,2782,2023-12-23,Login
85188,9068,2023-08-14,Purchase
85189,7049,2023-07-17,Login
85190,7846,2020-05-29,Purchase
85191,7785,2020-05-03,Purchase
85192,6508,2024-01-09,Cancel
85193,9019,2021-07-30,Login
85194,2762,2020-07-16,Purchase
85195,1342,2020-10-20,Cancel
85196,3338,2021-05-04,Login
85197,6865,2024-02-01,Purchase
85198,6762,2021-12-03,Cancel
85199,1212,2022-06-13,Login
85200,7048,2023-02-20,Login
85201,2006,2024-08-08,Login
85202,1964,2021-12-31,Login
85203,7532,2023-12-13,Login
85204,4590,2022-05-13,Support Request
85205,6864,2022-10-19,Login
85206,8174,2024-11-11,Cancel
85207,6833,2023-08-31,Login
85208,9919,2024-04-06,Login
85209,1475,2021-11-09,Login
85210,7714,2020-10-01,Login
85211,7632,2023-07-28,Login
85212,2859,2022-05-23,Login
85213,2979,2024-03-17,Login
85214,6357,2020-09-08,Login
85215,430,2020-04-12,Login
85216,1139,2020-04-24,Login
85217,351,2021-10-27,Login
85218,3918,2024-06-17,Purchase
85219,6328,2024-04-22,Login
85220,4752,2020-04-17,Login
85221,6822,2020-06-15,Cancel
85222,3482,2024-08-06,Cancel
85223,8214,2023-10-30,Purchase
85224,5182,2020-04-27,Support Request
85225,1952,2021-04-05,Login
85226,7617,2023-01-14,Cancel
85227,5995,2021-10-18,Purchase
85228,1969,2020-05-23,Login
85229,6580,2021-06-26,Support Request
85230,6412,2022-12-01,Support Request
85231,3837,2022-02-23,Login
85232,4451,2020-03-30,Login
85233,7931,2020-03-29,Purchase
85234,5696,2022-11-07,Login
85235,1910,2020-09-23,Login
85236,2008,2020-10-25,Purchase
85237,1941,2023-05-30,Login
85238,1679,2020-11-10,Cancel
85239,60,2021-02-08,Purchase
85240,9714,2023-02-23,Support Request
85241,9039,2023-09-01,Cancel
85242,7823,2020-11-19,Login
85243,8333,2020-11-28,Cancel
85244,1714,2022-03-22,Login
85245,5919,2022-03-24,Login
85246,6545,2024-01-05,Login
85247,5573,2024-06-22,Login
85248,90,2022-02-16,Login
85249,8104,2022-03-25,Login
85250,591,2024-12-29,Login
85251,4321,2022-01-29,Purchase
85252,7533,2022-08-21,Login
85253,9199,2020-07-27,Login
85254,7435,2020-12-31,Login
85255,2152,2022-01-27,Support Request
85256,8265,2024-06-29,Purchase
85257,9285,2020-05-08,Login
85258,9326,2024-02-29,Login
85259,8666,2022-02-24,Login
85260,3192,2020-07-25,Cancel
85261,5367,2021-03-22,Login
85262,4579,2024-11-15,Purchase
85263,9082,2024-01-24,Login
85264,1398,2020-05-09,Login
85265,4317,2025-01-19,Purchase
85266,4822,2021-06-21,Login
85267,7974,2022-05-24,Login
85268,4557,2023-01-04,Cancel
85269,3209,2020-11-01,Login
85270,180,2021-02-14,Login
85271,7770,2024-10-16,Purchase
85272,1185,2022-10-08,Purchase
85273,2720,2023-08-02,Support Request
85274,3613,2021-01-19,Support Request
85275,2252,2023-03-14,Support Request
85276,3828,2021-08-23,Purchase
85277,5498,2022-08-24,Login
85278,5236,2023-12-03,Purchase
85279,3600,2021-12-30,Purchase
85280,456,2021-01-09,Purchase
85281,6480,2020-04-14,Cancel
85282,1054,2020-07-06,Login
85283,8443,2024-06-07,Purchase
85284,6923,2023-05-07,Support Request
85285,2283,2021-08-27,Login
85286,4974,2022-11-24,Purchase
85287,144,2023-07-19,Cancel
85288,4567,2024-09-22,Purchase
85289,6658,2020-06-23,Login
85290,3096,2025-02-20,Login
85291,6180,2023-09-18,Cancel
85292,66,2023-07-26,Cancel
85293,9263,2023-07-18,Login
85294,7070,2020-11-21,Purchase
85295,4453,2023-11-25,Support Request
85296,4720,2023-09-09,Purchase
85297,8074,2022-06-10,Support Request
85298,3376,2024-12-21,Purchase
85299,2483,2020-05-31,Purchase
85300,9746,2023-03-07,Login
85301,2843,2022-09-24,Login
85302,2927,2022-05-12,Cancel
85303,9530,2021-08-08,Login
85304,9344,2022-12-30,Login
85305,4861,2025-02-21,Login
85306,9120,2023-01-06,Login
85307,4108,2020-06-07,Cancel
85308,3707,2021-07-31,Login
85309,6821,2024-01-20,Login
85310,3981,2024-12-09,Login
85311,3978,2021-05-31,Login
85312,2190,2022-12-17,Login
85313,5020,2020-09-25,Login
85314,9175,2021-06-26,Login
85315,6303,2020-07-05,Purchase
85316,5957,2023-12-07,Login
85317,4144,2024-05-04,Support Request
85318,1052,2024-11-17,Purchase
85319,755,2021-07-09,Login
85320,7691,2025-02-09,Login
85321,2256,2022-06-19,Login
85322,4737,2021-04-02,Login
85323,301,2024-09-16,Login
85324,9453,2024-09-30,Login
85325,2052,2021-05-29,Support Request
85326,5251,2022-04-14,Cancel
85327,1714,2020-09-08,Purchase
85328,9472,2024-07-23,Purchase
85329,4229,2020-08-28,Purchase
85330,9923,2023-08-21,Cancel
85331,3742,2022-02-21,Login
85332,3331,2021-01-29,Login
85333,2412,2024-08-09,Purchase
85334,2573,2024-03-24,Purchase
85335,9922,2020-05-24,Support Request
85336,5021,2022-08-29,Login
85337,2631,2022-01-07,Login
85338,2468,2022-06-22,Cancel
85339,7651,2021-12-10,Purchase
85340,3607,2020-09-16,Purchase
85341,1287,2022-09-11,Purchase
85342,9403,2023-11-25,Login
85343,172,2022-07-05,Login
85344,146,2024-06-09,Login
85345,5353,2022-08-12,Login
85346,6942,2022-12-02,Login
85347,9184,2022-02-10,Purchase
85348,6456,2025-02-24,Purchase
85349,4618,2023-07-25,Cancel
85350,9524,2023-09-27,Login
85351,5875,2025-02-01,Login
85352,78,2024-06-25,Login
85353,4678,2025-02-08,Cancel
85354,5636,2022-05-07,Login
85355,646,2022-04-03,Purchase
85356,9938,2023-05-26,Purchase
85357,2092,2023-03-20,Login
85358,7107,2023-04-03,Login
85359,65,2020-04-09,Login
85360,677,2023-07-23,Cancel
85361,1534,2024-09-16,Login
85362,3684,2023-10-05,Purchase
85363,429,2024-12-03,Login
85364,3540,2022-01-20,Login
85365,972,2024-06-04,Purchase
85366,5125,2021-10-25,Purchase
85367,6609,2024-12-15,Cancel
85368,9120,2023-03-16,Purchase
85369,7039,2021-05-30,Purchase
85370,9860,2024-11-29,Login
85371,5698,2020-12-22,Login
85372,1330,2021-02-01,Login
85373,729,2024-05-18,Login
85374,83,2023-08-11,Support Request
85375,6611,2024-04-08,Login
85376,430,2022-10-18,Login
85377,3276,2021-05-21,Cancel
85378,2021,2023-02-20,Purchase
85379,5315,2024-06-23,Login
85380,6024,2023-04-17,Login
85381,4727,2020-07-23,Support Request
85382,6041,2020-03-25,Purchase
85383,2259,2022-10-25,Login
85384,878,2023-10-02,Purchase
85385,794,2021-05-17,Support Request
85386,1987,2020-04-12,Login
85387,6536,2023-07-10,Purchase
85388,8001,2022-11-12,Cancel
85389,7391,2022-01-12,Cancel
85390,9278,2021-10-31,Purchase
85391,4693,2020-06-18,Purchase
85392,6054,2020-10-07,Support Request
85393,1846,2023-04-29,Support Request
85394,1051,2025-01-21,Login
85395,4989,2024-12-06,Cancel
85396,5753,2020-07-20,Login
85397,8192,2023-05-23,Support Request
85398,8259,2023-05-17,Support Request
85399,3984,2021-01-25,Login
85400,1475,2023-10-14,Login
85401,9279,2021-10-15,Purchase
85402,3575,2021-11-19,Purchase
85403,6476,2020-09-15,Purchase
85404,553,2022-07-05,Purchase
85405,7905,2023-03-30,Purchase
85406,2519,2024-03-16,Login
85407,446,2023-02-05,Cancel
85408,9995,2025-02-15,Purchase
85409,7742,2024-08-04,Purchase
85410,1656,2022-03-15,Login
85411,8210,2024-03-30,Login
85412,2699,2020-03-06,Support Request
85413,9437,2022-05-04,Login
85414,5464,2022-11-04,Login
85415,1683,2020-11-17,Login
85416,4948,2024-09-20,Login
85417,6673,2020-07-15,Login
85418,496,2024-12-02,Login
85419,6796,2021-11-25,Purchase
85420,6338,2020-05-19,Support Request
85421,2485,2020-03-08,Purchase
85422,9375,2023-05-31,Login
85423,39,2022-06-02,Login
85424,1454,2024-03-09,Purchase
85425,8227,2020-04-13,Login
85426,5183,2024-12-11,Purchase
85427,4825,2022-11-07,Purchase
85428,741,2024-02-15,Purchase
85429,1205,2024-10-19,Login
85430,699,2023-10-27,Login
85431,7143,2020-05-18,Support Request
85432,7234,2024-06-03,Purchase
85433,7352,2023-03-06,Login
85434,1007,2020-11-03,Login
85435,9941,2023-01-23,Support Request
85436,370,2023-06-06,Login
85437,5924,2022-12-12,Cancel
85438,7137,2023-10-22,Login
85439,7504,2022-02-24,Cancel
85440,3472,2020-07-02,Purchase
85441,1869,2024-11-01,Login
85442,6200,2023-10-29,Purchase
85443,7404,2025-01-07,Login
85444,8052,2024-03-08,Purchase
85445,6888,2024-12-04,Purchase
85446,8893,2020-05-31,Login
85447,135,2024-06-01,Purchase
85448,2905,2020-11-25,Purchase
85449,7614,2020-05-22,Purchase
85450,3571,2022-03-15,Login
85451,1321,2020-08-25,Cancel
85452,250,2023-05-11,Purchase
85453,7255,2025-02-05,Purchase
85454,4884,2020-03-06,Purchase
85455,816,2024-12-07,Login
85456,7451,2020-12-12,Cancel
85457,9258,2023-10-23,Cancel
85458,8842,2021-02-14,Login
85459,5801,2022-06-06,Support Request
85460,3971,2023-04-03,Cancel
85461,1467,2021-02-14,Login
85462,4968,2020-09-27,Login
85463,4420,2023-09-06,Login
85464,9355,2022-12-30,Login
85465,4383,2022-10-09,Purchase
85466,8513,2023-08-16,Cancel
85467,788,2023-09-28,Login
85468,5580,2023-10-16,Support Request
85469,2810,2024-05-02,Support Request
85470,597,2021-09-11,Cancel
85471,627,2020-04-18,Cancel
85472,1057,2021-06-30,Cancel
85473,505,2021-09-03,Support Request
85474,2978,2022-09-21,Login
85475,8370,2022-12-26,Login
85476,7414,2023-06-04,Purchase
85477,173,2022-11-30,Login
85478,2912,2023-08-15,Login
85479,5039,2021-06-17,Login
85480,2518,2020-12-12,Support Request
85481,616,2020-10-10,Cancel
85482,3772,2021-05-15,Login
85483,7681,2024-12-08,Login
85484,5736,2021-02-13,Support Request
85485,5173,2022-04-21,Login
85486,8414,2021-11-28,Login
85487,4236,2023-02-10,Purchase
85488,9641,2020-06-28,Login
85489,6619,2020-03-09,Purchase
85490,1558,2022-02-26,Login
85491,3762,2020-08-14,Login
85492,5030,2022-08-15,Login
85493,4229,2023-02-11,Purchase
85494,3163,2021-08-07,Login
85495,581,2021-12-20,Login
85496,7974,2022-05-09,Login
85497,295,2020-09-08,Login
85498,9051,2021-07-10,Login
85499,9451,2020-10-09,Login
85500,2152,2023-01-05,Login
85501,8960,2021-04-03,Cancel
85502,538,2024-06-01,Support Request
85503,2071,2022-03-18,Purchase
85504,9379,2023-04-15,Purchase
85505,4537,2022-12-01,Purchase
85506,6874,2022-05-24,Cancel
85507,6489,2022-01-18,Support Request
85508,8675,2024-07-22,Login
85509,2239,2025-01-08,Login
85510,1882,2024-04-16,Login
85511,7934,2020-08-07,Login
85512,5154,2023-08-27,Login
85513,3807,2020-07-16,Login
85514,2906,2021-04-08,Purchase
85515,3149,2023-06-17,Login
85516,5916,2022-11-17,Purchase
85517,6592,2025-01-07,Login
85518,6869,2022-06-02,Purchase
85519,3679,2021-07-19,Purchase
85520,3855,2021-11-21,Purchase
85521,688,2023-05-13,Login
85522,9557,2023-04-01,Support Request
85523,2969,2024-01-01,Purchase
85524,5543,2021-12-04,Login
85525,7800,2022-03-18,Support Request
85526,2448,2021-05-08,Login
85527,8895,2020-06-17,Purchase
85528,3613,2020-11-01,Support Request
85529,5119,2020-04-21,Purchase
85530,1131,2023-07-06,Login
85531,7066,2024-11-09,Purchase
85532,8351,2021-04-29,Purchase
85533,8913,2020-07-17,Login
85534,1597,2024-09-28,Login
85535,3586,2023-11-23,Login
85536,3929,2023-09-11,Login
85537,7770,2021-09-01,Purchase
85538,743,2022-03-05,Login
85539,6156,2021-08-15,Login
85540,5724,2023-10-29,Login
85541,3149,2024-01-16,Purchase
85542,1155,2024-03-20,Login
85543,6432,2020-04-23,Cancel
85544,7694,2024-07-02,Login
85545,8173,2022-03-24,Login
85546,1148,2020-08-25,Purchase
85547,8821,2025-01-20,Login
85548,8872,2022-02-24,Purchase
85549,8307,2021-10-30,Cancel
85550,4508,2020-03-08,Login
85551,8249,2024-04-06,Purchase
85552,6946,2021-10-31,Login
85553,8366,2020-09-30,Login
85554,9406,2023-03-11,Purchase
85555,3341,2022-08-10,Purchase
85556,5388,2020-12-15,Purchase
85557,9700,2020-10-26,Login
85558,4021,2022-02-26,Cancel
85559,5173,2023-03-07,Login
85560,1847,2024-05-18,Login
85561,2927,2022-10-28,Login
85562,7284,2022-07-25,Login
85563,5242,2022-04-13,Support Request
85564,9978,2022-12-19,Login
85565,9218,2023-10-28,Support Request
85566,6191,2023-12-19,Purchase
85567,4656,2020-06-10,Login
85568,3554,2022-07-06,Support Request
85569,5467,2020-04-05,Login
85570,7595,2022-06-05,Cancel
85571,6595,2021-06-02,Cancel
85572,6508,2024-05-28,Login
85573,7521,2022-06-17,Support Request
85574,6527,2021-02-13,Login
85575,8754,2020-03-25,Support Request
85576,5642,2025-02-09,Login
85577,9933,2024-10-24,Login
85578,1211,2024-02-11,Purchase
85579,9818,2023-01-29,Login
85580,6169,2023-06-11,Login
85581,3553,2021-06-30,Purchase
85582,4111,2024-07-31,Login
85583,5850,2023-12-10,Login
85584,9652,2021-07-28,Login
85585,5182,2024-12-30,Cancel
85586,3253,2023-12-24,Purchase
85587,3034,2022-08-05,Login
85588,621,2022-03-31,Login
85589,9617,2024-04-04,Support Request
85590,6238,2021-03-25,Login
85591,1011,2023-03-02,Login
85592,8938,2021-01-06,Login
85593,5324,2020-09-13,Support Request
85594,1252,2023-02-14,Purchase
85595,6797,2024-10-09,Purchase
85596,9565,2023-03-07,Cancel
85597,709,2022-10-07,Cancel
85598,7736,2020-08-14,Login
85599,6941,2024-08-28,Login
85600,8684,2024-02-22,Login
85601,4439,2022-11-02,Login
85602,8678,2020-07-28,Login
85603,4025,2023-09-09,Login
85604,7979,2022-03-19,Cancel
85605,408,2021-03-12,Purchase
85606,7959,2020-09-20,Cancel
85607,8167,2025-02-21,Login
85608,6761,2023-10-06,Login
85609,5068,2023-10-31,Login
85610,9361,2021-12-08,Cancel
85611,8928,2022-07-19,Login
85612,6002,2020-04-16,Login
85613,9767,2023-09-14,Login
85614,1794,2024-09-04,Purchase
85615,8626,2021-10-29,Purchase
85616,9929,2021-04-12,Login
85617,5699,2021-09-04,Login
85618,4713,2021-11-01,Purchase
85619,4196,2024-03-21,Login
85620,2735,2023-11-30,Login
85621,6795,2024-05-02,Purchase
85622,5415,2023-03-09,Login
85623,7214,2022-05-10,Login
85624,3903,2020-09-09,Login
85625,39,2020-06-01,Login
85626,4748,2024-03-02,Login
85627,9860,2022-12-02,Purchase
85628,4339,2021-01-23,Purchase
85629,5510,2020-10-25,Login
85630,7863,2024-05-18,Cancel
85631,4687,2023-11-13,Login
85632,4239,2021-07-30,Purchase
85633,9128,2023-05-03,Purchase
85634,2996,2021-11-18,Login
85635,7034,2021-07-24,Login
85636,76,2020-05-11,Purchase
85637,2128,2021-10-13,Purchase
85638,8198,2023-10-30,Login
85639,341,2024-04-19,Purchase
85640,8181,2020-08-12,Login
85641,909,2024-07-10,Login
85642,7168,2021-08-06,Purchase
85643,6507,2021-09-21,Support Request
85644,9541,2023-09-05,Login
85645,6404,2024-10-29,Cancel
85646,4291,2024-12-10,Cancel
85647,7704,2023-10-01,Purchase
85648,1494,2024-07-23,Support Request
85649,2995,2020-11-22,Login
85650,9311,2023-05-12,Purchase
85651,3471,2022-12-23,Login
85652,5290,2024-09-03,Login
85653,3023,2023-06-07,Support Request
85654,1168,2021-12-11,Login
85655,8192,2023-03-30,Purchase
85656,6937,2021-01-23,Purchase
85657,8045,2022-08-26,Purchase
85658,5737,2025-01-25,Cancel
85659,36,2024-07-10,Purchase
85660,680,2024-10-29,Login
85661,5066,2022-05-26,Purchase
85662,1476,2021-02-09,Login
85663,9412,2021-10-19,Cancel
85664,3312,2024-10-28,Login
85665,501,2024-05-25,Support Request
85666,5204,2023-01-01,Login
85667,6819,2023-06-20,Purchase
85668,5835,2022-09-24,Purchase
85669,3102,2024-02-01,Login
85670,4918,2023-04-26,Login
85671,3437,2024-05-06,Cancel
85672,8654,2022-06-20,Login
85673,5830,2020-08-18,Login
85674,8772,2021-04-14,Purchase
85675,3942,2023-09-18,Purchase
85676,63,2021-07-10,Support Request
85677,6895,2020-05-20,Support Request
85678,2558,2020-05-22,Cancel
85679,5376,2023-08-01,Login
85680,5502,2021-03-17,Purchase
85681,1500,2021-04-30,Login
85682,5107,2020-05-03,Purchase
85683,4263,2023-01-09,Login
85684,4234,2023-01-08,Login
85685,8441,2021-09-23,Cancel
85686,1964,2024-03-09,Purchase
85687,318,2021-02-02,Purchase
85688,1245,2024-06-25,Cancel
85689,5190,2022-08-21,Purchase
85690,9676,2020-10-15,Login
85691,4116,2021-08-02,Login
85692,2865,2023-06-09,Purchase
85693,6190,2024-08-05,Login
85694,7598,2025-03-02,Login
85695,2800,2021-04-11,Login
85696,634,2021-04-09,Purchase
85697,2448,2020-12-31,Purchase
85698,1643,2023-06-26,Support Request
85699,549,2021-08-11,Purchase
85700,5201,2020-07-10,Login
85701,842,2024-06-28,Login
85702,3705,2023-08-17,Support Request
85703,3406,2024-10-04,Support Request
85704,1329,2021-04-15,Login
85705,3623,2022-03-08,Purchase
85706,7029,2024-08-26,Purchase
85707,4636,2023-12-04,Purchase
85708,9128,2024-08-28,Login
85709,377,2022-05-27,Login
85710,1298,2025-01-14,Purchase
85711,5158,2022-11-05,Cancel
85712,2803,2022-04-18,Purchase
85713,8372,2023-07-16,Purchase
85714,6744,2023-04-25,Login
85715,4541,2023-01-13,Login
85716,9805,2020-10-11,Support Request
85717,3395,2022-01-16,Login
85718,8484,2023-09-04,Login
85719,653,2021-04-06,Cancel
85720,5683,2024-03-10,Cancel
85721,3727,2021-01-19,Login
85722,8755,2022-05-01,Purchase
85723,1746,2024-12-27,Login
85724,4106,2022-05-11,Purchase
85725,9161,2024-02-12,Purchase
85726,4253,2022-04-30,Login
85727,5775,2023-01-29,Login
85728,6409,2023-02-21,Purchase
85729,3871,2022-03-04,Login
85730,608,2023-06-02,Cancel
85731,4421,2024-07-18,Login
85732,5973,2022-09-23,Purchase
85733,3953,2024-04-19,Login
85734,7280,2024-06-22,Purchase
85735,4443,2024-09-16,Cancel
85736,5451,2021-06-15,Login
85737,7496,2024-09-17,Purchase
85738,9525,2021-03-20,Purchase
85739,5133,2023-11-18,Login
85740,7176,2021-02-01,Login
85741,6755,2024-01-29,Login
85742,1646,2021-03-07,Login
85743,6824,2021-08-29,Login
85744,5316,2023-01-24,Purchase
85745,7927,2022-02-02,Cancel
85746,9214,2024-07-07,Login
85747,7744,2022-01-15,Login
85748,9025,2023-08-05,Login
85749,5658,2021-10-20,Purchase
85750,3168,2023-10-08,Purchase
85751,4514,2021-06-14,Login
85752,3356,2020-03-17,Support Request
85753,5975,2020-11-21,Login
85754,3985,2023-01-03,Support Request
85755,3415,2022-05-07,Cancel
85756,5141,2021-03-08,Login
85757,799,2023-06-13,Support Request
85758,852,2022-09-20,Login
85759,6428,2021-08-30,Purchase
85760,637,2024-04-22,Support Request
85761,2046,2020-06-04,Login
85762,3687,2021-09-22,Purchase
85763,2871,2021-01-05,Purchase
85764,658,2020-05-05,Login
85765,5528,2023-11-04,Purchase
85766,7718,2024-11-20,Login
85767,3192,2021-10-24,Purchase
85768,3024,2021-04-01,Purchase
85769,4775,2022-01-05,Login
85770,9456,2023-08-26,Login
85771,986,2024-03-22,Login
85772,3015,2020-08-10,Login
85773,8066,2021-11-29,Login
85774,3076,2021-12-19,Login
85775,1736,2022-07-15,Login
85776,6222,2020-11-11,Login
85777,2415,2021-02-27,Purchase
85778,5271,2021-03-04,Purchase
85779,2166,2020-06-26,Purchase
85780,2435,2024-03-17,Login
85781,378,2023-01-01,Purchase
85782,3730,2025-01-26,Login
85783,1362,2021-05-25,Login
85784,3533,2021-04-12,Login
85785,6191,2024-11-30,Login
85786,9516,2021-09-25,Purchase
85787,2323,2024-02-22,Purchase
85788,4168,2020-05-02,Purchase
85789,7635,2021-09-01,Login
85790,6447,2023-05-23,Login
85791,9191,2024-01-27,Login
85792,9825,2023-02-24,Cancel
85793,9166,2022-09-01,Login
85794,2920,2020-08-15,Login
85795,4160,2020-06-16,Cancel
85796,5735,2020-04-08,Purchase
85797,1332,2023-09-20,Login
85798,769,2021-09-25,Login
85799,9165,2023-08-06,Support Request
