customer_id,subscription_type,start_date,end_date
8129,Standard,2022-01-21,2023-12-31
8130,Premium,2022-11-05,
8131,Premium,2022-06-19,
8132,Basic,2021-02-19,
8133,Standard,2020-06-16,2022-01-23
8134,Basic,2024-04-12,
8135,Premium,2020-08-13,
8136,Standard,2023-01-21,
8137,Standard,2023-10-28,
8138,Premium,2025-03-03,2025-03-03
8139,Premium,2024-01-18,
8140,Premium,2021-09-11,
8141,Premium,2021-11-15,
8142,Standard,2023-09-16,
8143,Basic,2024-08-18,
8144,Standard,2022-09-27,
8145,Standard,2021-01-14,2021-11-09
8146,Standard,2020-08-08,
8147,Standard,2022-03-08,
8148,Premium,2024-01-29,2024-04-17
8149,Basic,2020-09-20,
8150,Standard,2020-11-27,
8151,Standard,2024-08-03,
8152,Basic,2021-07-20,2023-06-13
8153,Premium,2024-12-24,
8154,Standard,2021-03-15,2022-12-01
8155,Premium,2024-01-17,
8156,Standard,2020-08-21,
8157,Standard,2023-10-26,
8158,Basic,2020-07-26,
8159,Basic,2024-08-27,
8160,Premium,2021-03-28,
8161,Standard,2022-02-28,2025-01-26
8162,Premium,2024-10-22,
8163,Basic,2023-02-16,
8164,Basic,2023-10-31,
8165,Basic,2022-08-18,
8166,Basic,2022-06-16,
8167,Basic,2023-08-19,
8168,Premium,2023-06-02,
8169,Premium,2022-09-06,
8170,Basic,2023-05-01,
8171,Standard,2021-06-14,2022-09-17
8172,Standard,2021-03-17,2024-02-26
8173,Standard,2021-03-03,
8174,Standard,2021-07-17,
8175,Standard,2021-08-15,
8176,Basic,2020-04-05,
8177,Premium,2021-11-02,
8178,Basic,2023-08-20,
8179,Standard,2023-05-01,
8180,Standard,2020-12-09,
8181,Premium,2023-11-05,
8182,Basic,2023-05-03,
8183,Premium,2023-12-29,
8184,Standard,2023-07-07,2024-12-08
8185,Standard,2021-11-10,
8186,Premium,2024-06-11,
8187,Standard,2023-10-06,
8188,Basic,2022-11-21,2024-08-11
8189,Standard,2021-04-05,
8190,Standard,2024-03-06,
8191,Basic,2024-09-27,2024-11-11
8192,Standard,2023-08-24,
8193,Premium,2020-08-24,
8194,Premium,2023-11-12,
8195,Standard,2020-11-18,
8196,Basic,2022-01-22,
8197,Basic,2022-10-28,
8198,Premium,2024-04-24,
8199,Standard,2024-02-14,
8200,Basic,2022-09-27,
8201,Basic,2022-08-17,
8202,Premium,2021-09-27,
8203,Premium,2022-10-29,2024-10-16
8204,Basic,2022-08-19,
8205,Premium,2020-04-24,
8206,Basic,2022-01-09,
8207,Standard,2021-03-18,
8208,Premium,2020-06-12,
8209,Premium,2023-03-24,
8210,Standard,2021-06-19,
8211,Basic,2020-11-27,
8212,Basic,2023-09-06,
8213,Premium,2024-05-22,
8214,Basic,2020-04-03,
8215,Basic,2020-05-08,
8216,Standard,2023-02-11,
8217,Standard,2021-09-26,
8218,Standard,2020-03-30,
8219,Premium,2023-10-06,
8220,Standard,2021-10-13,
8221,Standard,2024-11-15,2024-11-19
8222,Basic,2023-08-17,
8223,Standard,2025-01-26,
8224,Premium,2021-08-14,2022-10-05
8225,Standard,2020-10-03,
8226,Premium,2024-12-28,
8227,Basic,2022-04-06,
8228,Basic,2022-07-03,
8229,Standard,2020-12-04,
8230,Basic,2022-03-10,
8231,Standard,2022-08-13,
8232,Basic,2021-06-22,
8233,Premium,2023-09-06,
8234,Basic,2025-01-18,
8235,Standard,2021-02-28,
8236,Standard,2022-06-10,
8237,Standard,2020-10-26,
8238,Premium,2022-07-06,
8239,Basic,2023-04-08,
8240,Standard,2020-08-23,
8241,Premium,2020-08-30,
8242,Premium,2022-05-16,
8243,Premium,2022-01-02,
8244,Basic,2024-09-09,
8245,Basic,2020-09-14,
8246,Basic,2023-09-11,
8247,Premium,2022-07-29,
8248,Basic,2024-12-23,
8249,Standard,2020-12-16,2022-11-24
8250,Premium,2020-11-08,
8251,Basic,2022-08-04,2023-04-23
8252,Premium,2022-09-04,2024-02-18
8253,Premium,2023-08-21,
8254,Basic,2020-09-03,
8255,Premium,2021-07-12,
8256,Basic,2022-04-10,2024-04-27
8257,Basic,2023-04-06,
8258,Basic,2022-04-16,2025-01-13
8259,Premium,2021-09-25,
8260,Premium,2025-01-08,
8261,Basic,2023-06-18,
8262,Premium,2022-01-13,
8263,Basic,2024-01-27,
8264,Standard,2020-11-23,
8265,Premium,2023-02-12,2024-03-22
8266,Premium,2023-11-12,
8267,Standard,2023-09-18,
8268,Standard,2021-12-27,
8269,Standard,2020-10-06,
8270,Basic,2025-01-05,
8271,Basic,2023-02-27,
8272,Standard,2022-06-02,
8273,Basic,2022-07-31,
8274,Premium,2024-08-01,
8275,Standard,2022-12-13,
8276,Premium,2024-05-01,
8277,Basic,2021-06-21,
8278,Standard,2021-05-30,
8279,Basic,2021-01-13,
8280,Premium,2022-04-03,
8281,Basic,2023-05-02,
8282,Premium,2024-10-15,2024-12-08
8283,Basic,2023-06-03,2023-07-02
8284,Premium,2022-12-08,
8285,Basic,2022-02-24,
8286,Standard,2022-08-24,2023-03-31
8287,Standard,2021-10-11,
8288,Basic,2024-06-06,
8289,Premium,2021-04-14,
8290,Basic,2021-08-12,
8291,Standard,2024-08-27,2024-10-28
8292,Premium,2020-07-20,
8293,Basic,2024-12-04,
8294,Basic,2022-12-30,
8295,Premium,2020-12-15,
8296,Basic,2022-12-19,2024-02-08
8297,Standard,2023-10-15,
8298,Standard,2023-03-21,
8299,Premium,2022-08-26,
8300,Basic,2022-04-06,2024-10-07
8301,Basic,2024-11-01,
8302,Standard,2021-01-25,
8303,Premium,2021-08-25,
8304,Premium,2021-04-30,
8305,Premium,2020-03-23,
8306,Standard,2020-03-21,
8307,Standard,2021-03-06,
8308,Premium,2024-12-20,
8309,Premium,2023-09-13,
8310,Basic,2024-02-02,
8311,Basic,2023-07-14,
8312,Premium,2025-03-03,
8313,Standard,2021-01-08,
8314,Standard,2020-03-26,
8315,Basic,2022-03-23,
8316,Premium,2023-08-02,
8317,Standard,2021-07-11,2024-01-25
8318,Standard,2024-11-02,
8319,Standard,2020-09-02,2023-07-11
8320,Standard,2021-06-27,
8321,Basic,2024-09-24,
8322,Standard,2020-11-29,
8323,Standard,2021-06-16,
8324,Premium,2023-08-19,
8325,Premium,2020-10-24,
8326,Basic,2022-02-13,2024-02-28
8327,Basic,2020-04-20,
8328,Basic,2021-12-03,2023-11-05
8329,Basic,2024-07-09,2024-08-26
8330,Standard,2023-11-02,
8331,Premium,2020-09-07,
8332,Standard,2021-04-20,
8333,Standard,2024-03-25,2025-02-27
8334,Standard,2024-12-20,
8335,Premium,2020-04-19,
8336,Basic,2021-07-17,
8337,Basic,2024-02-25,2025-02-03
8338,Premium,2020-09-17,
8339,Premium,2023-02-22,
8340,Basic,2023-11-17,
8341,Standard,2022-10-17,2024-03-11
8342,Basic,2021-01-18,
8343,Premium,2021-08-13,
8344,Basic,2020-12-14,
8345,Basic,2023-10-06,2024-11-15
8346,Basic,2021-11-11,
8347,Premium,2023-09-02,2024-12-03
8348,Premium,2024-10-05,
8349,Basic,2020-05-16,
8350,Basic,2021-12-07,
8351,Standard,2024-02-28,2024-03-19
8352,Standard,2024-03-17,
8353,Basic,2020-03-17,2020-10-13
8354,Premium,2021-05-14,
8355,Standard,2021-06-02,
8356,Basic,2020-04-20,
8357,Standard,2024-06-10,
8358,Standard,2020-03-08,
8359,Standard,2021-02-22,
8360,Premium,2024-10-06,
8361,Basic,2021-06-12,2022-01-20
8362,Premium,2024-10-01,
8363,Premium,2024-09-22,
8364,Standard,2022-10-28,
8365,Basic,2024-01-13,
8366,Standard,2023-12-27,
8367,Premium,2024-07-09,
8368,Premium,2021-09-28,
8369,Basic,2024-02-20,
8370,Premium,2022-08-19,
8371,Premium,2025-03-03,
8372,Basic,2023-12-08,
8373,Standard,2020-12-10,
8374,Basic,2025-01-06,
8375,Premium,2022-05-25,
8376,Basic,2022-06-02,
8377,Standard,2020-11-02,
8378,Premium,2024-04-24,
8379,Standard,2022-10-15,
8380,Standard,2024-01-12,
8381,Basic,2024-05-02,
8382,Standard,2021-04-13,
8383,Basic,2024-07-03,
8384,Basic,2023-07-20,2023-12-29
8385,Standard,2023-05-13,
8386,Basic,2021-05-07,
8387,Basic,2021-08-21,2023-09-09
8388,Standard,2023-01-20,
8389,Premium,2022-09-06,
8390,Basic,2025-02-26,
8391,Basic,2023-08-06,
8392,Standard,2021-08-07,
8393,Basic,2023-07-15,2023-11-04
8394,Standard,2021-04-06,
8395,Premium,2022-05-13,
8396,Premium,2024-04-25,
8397,Standard,2024-07-19,
8398,Premium,2021-01-20,
8399,Standard,2023-04-06,2024-07-16
8400,Basic,2020-09-26,2022-11-20
8401,Premium,2020-11-29,
8402,Basic,2021-07-01,2023-04-02
8403,Basic,2023-12-26,
8404,Standard,2021-01-30,
8405,Premium,2024-02-28,
8406,Premium,2020-10-28,
8407,Basic,2022-06-26,
8408,Basic,2022-06-12,
8409,Standard,2022-03-11,
8410,Premium,2021-05-30,
8411,Standard,2021-04-02,
8412,Standard,2023-07-12,2024-07-16
8413,Standard,2020-03-29,
8414,Premium,2023-01-09,
8415,Standard,2021-04-07,
8416,Premium,2023-09-14,
8417,Standard,2024-09-17,
8418,Basic,2025-01-23,
8419,Standard,2024-07-24,
8420,Standard,2023-09-23,
8421,Premium,2020-07-07,
8422,Basic,2020-08-10,
8423,Basic,2023-05-02,
8424,Premium,2023-02-02,
8425,Premium,2020-04-08,
8426,Basic,2021-05-23,
8427,Premium,2022-08-09,
8428,Basic,2022-03-01,2024-06-16
8429,Standard,2024-05-06,
8430,Standard,2020-12-13,
8431,Basic,2024-09-30,
8432,Basic,2021-02-08,
8433,Standard,2023-08-15,
8434,Standard,2024-11-17,2024-12-14
8435,Basic,2024-07-31,2025-01-08
8436,Premium,2021-03-01,
8437,Premium,2022-01-26,
8438,Basic,2023-06-05,
8439,Premium,2023-06-22,
8440,Standard,2024-03-15,
8441,Standard,2021-08-11,
8442,Premium,2020-03-14,
8443,Basic,2024-12-09,
8444,Standard,2021-03-07,
8445,Standard,2022-01-18,
8446,Standard,2022-05-10,
8447,Premium,2025-02-08,
8448,Basic,2021-05-02,2022-08-25
8449,Premium,2020-03-30,
8450,Basic,2021-10-08,
8451,Basic,2020-04-26,
8452,Premium,2020-12-01,
8453,Standard,2021-05-30,
8454,Basic,2021-03-01,
8455,Premium,2024-11-06,2025-01-29
8456,Standard,2022-03-14,
8457,Basic,2022-07-04,
8458,Basic,2022-08-20,
8459,Standard,2020-12-21,2023-02-19
8460,Basic,2020-10-30,
8461,Premium,2023-06-23,2024-12-31
8462,Basic,2021-04-29,2021-10-14
8463,Basic,2022-01-12,
8464,Standard,2023-09-01,2024-06-15
8465,Premium,2025-01-22,2025-02-04
8466,Standard,2023-08-10,
8467,Premium,2022-04-24,
8468,Standard,2024-03-25,
8469,Basic,2024-04-19,
8470,Premium,2023-07-16,
8471,Premium,2023-10-31,
8472,Basic,2021-01-28,
8473,Standard,2021-03-06,
8474,Premium,2024-02-12,
8475,Basic,2021-08-14,2023-06-24
8476,Basic,2021-12-21,
8477,Premium,2023-06-01,
8478,Premium,2020-12-13,
8479,Premium,2023-11-12,
8480,Basic,2022-04-23,2023-05-27
8481,Standard,2024-05-08,
8482,Standard,2024-06-25,
8483,Premium,2021-11-07,2024-03-23
8484,Basic,2021-06-01,2024-10-16
8485,Basic,2023-03-25,
8486,Premium,2020-04-25,
8487,Basic,2023-06-21,
8488,Basic,2024-04-30,
8489,Basic,2024-11-14,
8490,Premium,2020-09-11,
8491,Premium,2024-05-02,2024-09-28
8492,Premium,2023-12-27,
8493,Standard,2020-05-14,
8494,Standard,2021-04-18,2024-12-24
8495,Premium,2024-05-24,
8496,Basic,2024-09-30,2024-11-07
8497,Basic,2024-06-14,2024-10-17
8498,Premium,2023-09-15,
8499,Basic,2021-06-13,
8500,Basic,2020-11-01,
8501,Standard,2020-07-09,
8502,Basic,2021-01-31,
8503,Basic,2021-07-11,
8504,Premium,2022-01-30,2024-11-04
8505,Standard,2020-08-05,
8506,Standard,2020-11-16,
8507,Basic,2020-11-02,
8508,Premium,2022-11-24,
8509,Standard,2023-01-29,2023-01-31
8510,Standard,2020-04-29,
8511,Basic,2023-07-11,
8512,Standard,2020-04-19,
8513,Premium,2023-03-22,
8514,Premium,2023-11-09,
8515,Standard,2025-01-17,
8516,Premium,2021-12-13,
8517,Premium,2020-11-21,2022-12-26
8518,Basic,2024-02-16,2024-05-01
8519,Standard,2024-02-23,
8520,Standard,2022-01-26,2022-11-20
8521,Basic,2023-04-13,
8522,Basic,2024-06-20,
8523,Basic,2022-03-09,
8524,Basic,2024-08-29,
8525,Premium,2020-08-07,
8526,Premium,2023-10-05,
8527,Basic,2024-10-28,
8528,Standard,2020-06-27,
8529,Standard,2021-01-03,
8530,Standard,2023-08-01,
8531,Basic,2021-04-12,2024-03-21
8532,Premium,2023-02-28,
8533,Premium,2021-10-19,
8534,Premium,2021-08-02,
8535,Premium,2024-02-01,
8536,Standard,2024-10-31,
8537,Standard,2021-04-28,
8538,Premium,2023-09-10,2024-10-08
8539,Basic,2024-11-05,
8540,Premium,2022-06-22,2025-01-12
8541,Premium,2022-10-10,
8542,Basic,2021-07-07,
8543,Premium,2024-03-18,2024-10-25
8544,Standard,2022-09-12,
8545,Basic,2021-04-25,
8546,Basic,2022-04-22,
8547,Premium,2020-07-06,2023-08-15
8548,Standard,2022-09-14,
8549,Standard,2022-12-28,
8550,Standard,2022-03-28,
8551,Premium,2024-02-09,2024-10-23
8552,Premium,2021-10-07,
8553,Standard,2022-11-28,
8554,Premium,2022-11-14,
8555,Standard,2024-04-03,
8556,Premium,2020-12-11,
8557,Basic,2023-02-04,
8558,Basic,2025-02-21,
8559,Premium,2022-08-19,
8560,Premium,2022-12-21,2024-10-23
8561,Standard,2024-08-15,
8562,Basic,2021-10-13,2024-05-10
8563,Standard,2023-03-26,
8564,Premium,2020-07-07,2022-01-01
8565,Standard,2024-03-15,
8566,Standard,2022-09-17,
8567,Premium,2022-04-13,2022-11-19
8568,Basic,2023-07-02,2023-11-14
8569,Standard,2022-10-06,
8570,Premium,2023-01-16,
8571,Standard,2021-07-28,
8572,Premium,2021-07-23,
8573,Premium,2022-07-06,
8574,Premium,2022-12-31,
8575,Basic,2023-11-16,2024-12-13
8576,Basic,2021-10-15,
8577,Premium,2021-11-17,
8578,Basic,2023-03-02,
8579,Standard,2022-01-21,
8580,Basic,2021-01-31,
8581,Basic,2021-10-27,
8582,Standard,2023-08-03,
8583,Standard,2020-03-19,2021-01-11
8584,Standard,2024-11-06,
8585,Premium,2020-06-25,
8586,Standard,2023-10-13,
8587,Standard,2024-10-05,2024-12-26
8588,Standard,2021-04-25,
8589,Premium,2024-06-27,
8590,Basic,2020-05-03,
8591,Premium,2023-03-25,2024-09-22
8592,Basic,2020-09-05,
8593,Standard,2020-11-20,
8594,Premium,2024-04-29,2024-10-20
8595,Premium,2025-01-09,
8596,Basic,2021-10-14,
8597,Premium,2024-03-29,
8598,Premium,2022-05-09,
8599,Basic,2022-02-21,
8600,Premium,2022-03-14,
8601,Premium,2023-10-08,
8602,Standard,2024-01-13,
8603,Standard,2023-04-28,2023-07-29
8604,Standard,2020-05-30,
8605,Standard,2020-05-19,
8606,Standard,2024-01-29,
8607,Premium,2024-04-13,
8608,Premium,2024-05-19,
8609,Standard,2022-02-26,
8610,Basic,2024-08-17,2024-12-26
8611,Standard,2021-02-21,
8612,Premium,2022-10-25,2023-07-30
8613,Basic,2022-04-16,2024-09-16
8614,Standard,2024-02-02,
8615,Basic,2023-12-06,
8616,Standard,2023-12-10,2024-10-01
8617,Premium,2020-11-15,2025-03-02
8618,Standard,2023-06-01,
8619,Basic,2020-12-04,
8620,Premium,2021-11-05,
8621,Standard,2022-06-04,2022-10-14
8622,Standard,2023-02-08,
8623,Standard,2021-02-20,
8624,Standard,2020-11-04,2021-02-06
8625,Premium,2021-01-25,
8626,Premium,2023-10-03,
8627,Standard,2024-01-07,
8628,Premium,2020-09-26,2022-07-03
8629,Basic,2022-01-23,
8630,Premium,2023-11-04,
8631,Basic,2022-01-31,
8632,Basic,2021-06-08,
8633,Premium,2021-02-16,
8634,Standard,2023-10-07,
8635,Premium,2023-03-10,
8636,Basic,2024-09-16,2024-11-01
8637,Basic,2021-10-27,2022-01-18
8638,Premium,2023-08-13,
8639,Basic,2021-12-06,
8640,Premium,2021-12-30,
8641,Premium,2024-02-06,2025-01-04
8642,Standard,2021-08-04,
8643,Basic,2024-03-13,
8644,Premium,2023-04-30,
8645,Basic,2024-05-09,
8646,Premium,2020-12-10,
8647,Premium,2022-01-13,
8648,Standard,2025-02-27,
8649,Premium,2023-02-20,
8650,Standard,2023-04-19,
8651,Basic,2021-05-13,
8652,Standard,2024-12-28,
8653,Standard,2020-11-26,
8654,Basic,2020-11-10,
8655,Standard,2022-12-15,
8656,Standard,2024-01-07,
8657,Premium,2023-12-18,
8658,Standard,2024-09-29,
8659,Premium,2025-03-01,
8660,Standard,2020-08-17,2024-07-20
8661,Basic,2021-01-13,
8662,Basic,2024-06-23,
8663,Standard,2024-01-13,
8664,Premium,2022-12-15,
8665,Standard,2024-04-20,
8666,Premium,2020-04-25,
8667,Standard,2021-09-12,
8668,Basic,2022-06-09,
8669,Basic,2024-05-11,
8670,Premium,2025-02-21,2025-03-01
8671,Standard,2021-06-23,2022-12-04
8672,Premium,2020-06-06,
8673,Basic,2024-07-08,
8674,Premium,2024-05-10,
8675,Standard,2021-01-16,
8676,Premium,2020-05-11,
8677,Standard,2022-11-23,
8678,Standard,2023-02-23,
8679,Basic,2022-04-09,
8680,Standard,2020-12-17,
8681,Standard,2020-10-22,
8682,Standard,2024-10-23,2024-12-28
8683,Premium,2020-03-21,
8684,Basic,2024-01-08,
8685,Premium,2020-12-05,
8686,Premium,2023-01-24,
8687,Basic,2023-02-08,
8688,Premium,2023-07-24,
8689,Premium,2020-12-20,
8690,Standard,2023-03-01,
8691,Premium,2020-05-21,
8692,Basic,2024-08-31,
8693,Premium,2023-08-18,
8694,Standard,2021-03-20,
8695,Premium,2021-04-09,
8696,Basic,2023-03-24,
8697,Standard,2024-07-09,2025-01-08
8698,Premium,2020-11-18,
8699,Basic,2024-04-27,
8700,Basic,2024-08-19,
8701,Premium,2023-01-12,2023-07-09
8702,Premium,2024-02-29,2025-02-12
8703,Standard,2024-05-17,
8704,Premium,2022-03-24,
8705,Standard,2023-01-31,
8706,Premium,2021-04-03,
8707,Basic,2021-06-27,
8708,Basic,2023-08-14,
8709,Basic,2021-11-13,
8710,Basic,2021-05-19,
8711,Standard,2023-07-13,2024-05-04
8712,Basic,2021-08-23,
8713,Standard,2024-09-24,
8714,Standard,2024-12-23,
8715,Standard,2023-06-27,2024-04-10
8716,Premium,2022-02-22,2022-05-01
8717,Standard,2021-02-18,
8718,Premium,2024-10-31,
8719,Standard,2022-10-09,2023-08-21
8720,Premium,2022-06-24,
8721,Premium,2024-09-26,
8722,Basic,2021-08-17,
8723,Standard,2020-12-21,
8724,Premium,2020-05-02,
8725,Basic,2020-09-22,2021-07-02
8726,Standard,2020-08-19,
8727,Basic,2022-11-09,
8728,Premium,2021-01-12,
8729,Basic,2020-12-22,
8730,Basic,2024-04-18,
8731,Standard,2023-05-31,
8732,Premium,2022-10-09,
8733,Standard,2020-03-27,
8734,Standard,2020-04-10,
8735,Basic,2024-11-25,
8736,Premium,2025-02-23,2025-03-01
8737,Standard,2020-05-21,
8738,Premium,2021-11-12,
8739,Standard,2020-12-01,
8740,Basic,2023-03-28,
8741,Standard,2020-05-08,
8742,Standard,2023-02-27,
8743,Standard,2020-07-15,
8744,Premium,2021-09-11,
8745,Basic,2023-08-04,
8746,Premium,2024-01-30,
8747,Standard,2022-12-04,
8748,Basic,2023-02-27,
8749,Premium,2023-12-31,
8750,Standard,2020-07-17,
8751,Basic,2023-04-21,
8752,Basic,2024-12-30,
8753,Standard,2023-10-09,
8754,Basic,2022-06-22,
8755,Basic,2020-05-04,2023-01-19
8756,Premium,2025-01-31,2025-02-11
8757,Basic,2020-07-13,
8758,Premium,2021-03-08,
8759,Premium,2023-04-14,
8760,Premium,2024-01-15,
8761,Premium,2021-01-23,
8762,Basic,2022-11-15,
8763,Basic,2024-07-29,
8764,Premium,2024-02-12,2025-01-05
8765,Basic,2024-10-03,
8766,Premium,2023-06-30,2023-10-14
8767,Premium,2022-05-30,
8768,Premium,2024-02-08,
8769,Standard,2022-10-15,
8770,Basic,2025-02-17,
8771,Basic,2022-02-02,
8772,Premium,2022-04-30,
8773,Basic,2023-12-12,
8774,Premium,2024-07-24,
8775,Basic,2021-02-02,2022-12-06
8776,Premium,2021-06-15,
8777,Premium,2022-12-09,2025-01-06
8778,Standard,2022-08-29,
8779,Premium,2020-10-27,
8780,Standard,2020-04-16,
8781,Basic,2023-04-29,
8782,Basic,2022-12-30,2024-04-08
8783,Standard,2024-04-14,
8784,Basic,2025-01-03,
8785,Standard,2024-01-26,
8786,Basic,2024-01-20,
8787,Standard,2022-01-01,
8788,Standard,2022-01-28,
8789,Premium,2024-05-15,
8790,Basic,2021-05-24,
8791,Premium,2024-08-06,2025-01-23
8792,Standard,2021-09-01,
8793,Premium,2024-01-26,
8794,Standard,2024-06-09,
8795,Basic,2023-04-01,
8796,Basic,2025-02-05,
8797,Basic,2023-05-01,
8798,Standard,2025-01-20,
8799,Premium,2022-04-04,
8800,Basic,2020-03-17,
8801,Standard,2024-01-11,
8802,Premium,2020-03-05,
8803,Standard,2024-01-07,
8804,Standard,2023-09-06,2023-12-14
8805,Basic,2020-10-01,
8806,Standard,2020-08-10,2023-06-21
8807,Standard,2024-06-14,
8808,Premium,2022-09-06,
8809,Basic,2020-10-28,
8810,Standard,2020-03-21,
8811,Standard,2020-06-22,
8812,Premium,2022-05-27,
8813,Standard,2020-11-03,2023-03-17
8814,Standard,2023-08-09,
8815,Standard,2023-05-29,
8816,Standard,2022-03-11,
8817,Standard,2023-02-25,
8818,Premium,2022-09-23,
8819,Standard,2021-05-25,
8820,Standard,2024-08-16,
8821,Standard,2023-04-29,
8822,Standard,2023-04-18,2023-12-22
8823,Basic,2022-09-25,
8824,Basic,2024-02-26,
8825,Basic,2023-06-07,2024-07-13
8826,Basic,2020-11-27,
8827,Premium,2023-03-26,
8828,Basic,2023-11-12,
8829,Premium,2021-03-18,
8830,Basic,2022-07-23,
8831,Premium,2023-05-11,
8832,Basic,2024-06-17,
8833,Standard,2023-10-23,
8834,Basic,2020-05-07,
8835,Basic,2023-06-15,2024-11-11
8836,Basic,2022-11-05,
8837,Standard,2020-06-28,
8838,Premium,2022-04-11,
8839,Premium,2023-03-18,2025-01-03
8840,Standard,2022-04-15,
8841,Basic,2021-02-19,
8842,Basic,2020-04-12,2020-05-05
8843,Basic,2023-11-12,
8844,Premium,2022-02-09,2024-08-12
8845,Premium,2023-10-24,
8846,Standard,2024-05-09,
8847,Standard,2024-12-13,2025-02-22
8848,Premium,2021-10-30,
8849,Basic,2020-06-09,
8850,Basic,2023-06-24,
8851,Basic,2020-03-03,2022-05-20
8852,Basic,2022-11-02,
8853,Standard,2020-11-03,
8854,Standard,2020-12-17,
8855,Premium,2022-03-13,
8856,Standard,2021-03-16,
8857,Basic,2023-12-27,
8858,Premium,2022-11-28,
8859,Standard,2022-12-28,
8860,Standard,2023-05-29,
8861,Standard,2025-02-17,
8862,Standard,2024-12-15,2025-01-05
8863,Standard,2021-07-28,2024-09-06
8864,Basic,2022-11-11,
8865,Basic,2022-07-02,
8866,Basic,2023-10-06,
8867,Standard,2022-03-29,
8868,Premium,2021-10-21,
8869,Basic,2022-07-18,
8870,Basic,2023-01-26,
8871,Standard,2020-12-21,2024-02-14
8872,Premium,2021-04-14,
8873,Basic,2021-04-08,
8874,Basic,2023-06-20,
8875,Premium,2022-08-08,2024-02-12
8876,Standard,2020-09-17,
8877,Premium,2021-04-07,
8878,Standard,2024-07-07,
8879,Basic,2020-03-22,
8880,Premium,2022-06-30,
8881,Premium,2024-08-02,
8882,Basic,2024-10-29,
8883,Basic,2021-07-14,
8884,Standard,2020-09-30,
8885,Basic,2023-09-03,2024-09-02
8886,Basic,2020-06-08,
8887,Premium,2024-10-27,
8888,Standard,2021-11-01,
8889,Basic,2020-03-22,
8890,Premium,2021-08-20,
8891,Basic,2020-10-08,
8892,Basic,2021-07-25,2023-09-26
8893,Basic,2023-10-06,2024-04-17
8894,Basic,2024-05-18,
8895,Standard,2020-09-15,
8896,Premium,2021-12-17,
8897,Premium,2024-02-25,
8898,Basic,2023-04-25,
8899,Premium,2022-05-22,
8900,Basic,2021-10-15,2023-03-31
8901,Premium,2023-05-18,
8902,Standard,2023-06-25,2023-11-11
8903,Standard,2024-04-22,
8904,Premium,2023-03-08,
8905,Basic,2021-09-05,
8906,Basic,2024-10-01,
8907,Basic,2024-08-20,
8908,Basic,2021-12-18,
8909,Standard,2024-04-10,
8910,Basic,2021-06-23,2022-01-15
8911,Basic,2021-10-20,
8912,Basic,2022-10-20,
8913,Basic,2022-01-23,2024-08-10
8914,Standard,2021-02-08,
8915,Premium,2021-12-10,
8916,Premium,2023-08-15,
8917,Basic,2023-12-18,
8918,Basic,2021-12-17,2022-11-04
8919,Premium,2022-12-22,
8920,Standard,2021-08-19,
8921,Standard,2021-11-22,
8922,Standard,2024-05-23,
8923,Standard,2021-09-20,
8924,Standard,2023-06-13,2023-09-07
8925,Standard,2022-03-23,
8926,Standard,2022-04-29,
8927,Standard,2023-07-01,
8928,Standard,2025-01-08,
8929,Basic,2021-06-17,
8930,Standard,2021-06-10,2024-12-15
8931,Basic,2022-11-25,
8932,Premium,2021-04-25,
8933,Basic,2020-07-06,
8934,Premium,2020-06-19,
8935,Basic,2020-08-26,
8936,Premium,2022-05-17,
8937,Basic,2020-06-26,
8938,Basic,2020-06-12,2021-09-06
8939,Premium,2025-01-02,
8940,Standard,2024-01-31,
8941,Standard,2025-01-10,
8942,Standard,2024-01-26,
8943,Standard,2024-11-15,2025-01-25
8944,Standard,2021-04-17,2022-07-20
8945,Basic,2024-03-11,
8946,Standard,2022-07-16,2025-01-31
8947,Basic,2024-04-13,
8948,Premium,2021-03-10,2021-08-14
8949,Standard,2024-11-26,
8950,Standard,2024-05-22,
8951,Standard,2025-01-20,
8952,Standard,2023-11-01,2024-12-17
8953,Basic,2023-01-04,
8954,Basic,2020-06-01,
8955,Basic,2023-11-18,
8956,Premium,2021-07-28,
8957,Basic,2022-12-20,
8958,Standard,2022-11-19,2023-01-29
8959,Premium,2024-05-06,
8960,Premium,2023-04-05,2025-01-30
8961,Standard,2020-09-29,
8962,Standard,2025-01-06,
8963,Standard,2024-06-28,
8964,Standard,2020-12-04,
8965,Basic,2022-03-15,
8966,Premium,2024-07-28,
8967,Standard,2022-08-22,
8968,Basic,2021-09-30,
8969,Standard,2022-04-24,
8970,Basic,2023-12-10,
8971,Standard,2020-08-15,
8972,Standard,2024-06-27,
8973,Standard,2024-03-16,
8974,Basic,2023-03-07,
8975,Standard,2023-10-23,
8976,Basic,2022-11-11,
8977,Basic,2021-04-11,
8978,Premium,2023-09-11,
8979,Basic,2020-04-14,
8980,Basic,2024-08-21,
8981,Basic,2024-10-18,
8982,Basic,2024-12-17,
8983,Basic,2020-09-26,
8984,Premium,2024-12-17,
8985,Standard,2022-12-30,
8986,Premium,2022-12-12,
8987,Premium,2021-07-04,
8988,Standard,2024-07-05,2024-10-01
8989,Basic,2025-02-28,2025-02-28
8990,Standard,2020-07-05,
8991,Basic,2024-01-31,
8992,Standard,2023-08-14,
8993,Premium,2024-04-21,
8994,Basic,2021-11-27,
8995,Premium,2023-12-03,
8996,Basic,2020-03-30,
8997,Standard,2020-03-09,
